id,usd_value,follower_count
0x1694e1816f4eb66b854f7d74781ecb09879975f3,246.77035226107583,187
0x5d688982b60b26d86fcd726c7277b903dc68a415,246.14365987684013,22
0xee1639f73f7d8a1981d002c577377a1b70cac977,244.10786002789763,521
0xca25c2f740fc0cdb2f59c7c1e81571d6b4419b4e,244.03455272722374,2
0xa39ee518cf24e846e31fadcc9d50844bebc09ad5,243.9328353056837,19
0xbe94cacebd5745ee50d71becd82eb3cf4bd79515,243.90115545822056,419
0x51a6b60448beac985561ce42f282503a34d0e80b,242.31163569370793,728
0xb2df7afd23de7df9c230539b07d2f9141b74bc21,241.95676734649652,489
0xd2006ad6b8dfd08f7946e3f68df08b8a339fdd40,239.45508370659428,233
0x9d434cd693a26effb34ed7fc7d00f22b291468a6,238.92413683677938,465
0x81943f8200b9681747a42599ceafd28994d1878f,238.91000027432437,447
0xced54975c9e3b07d4f6b8c01bc05efb0b24a1820,238.10385054910176,615
0x6351acb99a8c425e33beddcbb0dfb817cc389922,235.23325856735892,454
0x7c30b5ed53e7ff88644ef0475901961b15bb64fc,234.5074077332776,269
0x447e1311d4d825dd38364b876823dcec513b8faf,234.3515576015028,426
0x593faf4fdebb42649370c09d4cd30b8a5d917198,233.99091452320965,287
0x8c85f4b81e6e43a81d4ff42e7bdfc8e4d34cb369,233.8761207487021,862
0xef0e657ea725746bd142c6ff02d3e07ac99e902d,233.62150759980838,1407
0x558dac73fa90bbc623e55742e8f13b9b1729fff8,232.22810637455092,379
0xf825eed65fe882b56a890beff6bef0178504c2ee,231.85871872587214,593
0x206b1db8133201a97cca7ffba22d8476b5a92451,231.59436308386506,16
0xf24a888dbb66ebaa7835217d51f9cf7ebef7abf5,231.0271341642264,311
0xe46b7ef8f7e225861676459c989d096ce6615b44,230.0327542724994,1583
0x216c8cd3220dea3c308a28a6dda258f1b55a82c5,229.17664120516778,324
0xcd94e0978d3e723221f84984c4b2abe297e86049,227.52950501983926,1636
0x4a467bd5c51c59b3127428bdce362d47af1ebcc9,226.54083910697673,445
0x8bdccf369c5efbdd1c981aeb10207d4ec731b7be,224.34649022350942,440
0x3127adeb8852006bafc9577f6770b130ee665900,224.312015047563,416
0xef67542660bd24565e8fdfaea272ec479c8445a5,224.06625023289973,416
0xa7d30c93612d4a1045cfb226f30dc69849873ecf,224.01916342363745,184
0x99e6b07cc4a6b940e341487893349b5c1a5a88a7,222.95601708222867,501
0x302f35eb39d5738690f4b3eef966ca33cafbf356,222.50376689553445,20
0x6b9f5455af4fad26a29e6282698b21735f98bf20,222.22776665385473,258
0x6c5ecf9269dc1bb81980b5112b6d32d476cb4b9d,221.28526463872333,346
0xa1ed2ff6aa080b708ed551667192f21f447ae4bb,221.27203864235253,433
0x14fdd88fc7063b44492eb6de60987f4ccf671c41,218.13371757218835,90
0xd4d3987da9507135b0b35d74666799b99157bfbf,216.82172485100753,10
0x5159913ba0d33edc8142ad6cb3638c101159518d,217.43499986113721,141
0x5e9c6c82216a9518f2df1ae1c18da8eeeea55e35,216.1238201599134,480
0x9086f7b499ce500f91a065bb033c994998b2999d,215.34532790569537,379
0xe48fbaaa5bfe13bdad25caec9dbc3c1efdeff351,215.06769056464148,341
0xbd726bfb7a8ca001e03f63f4119a0ed465ff78e8,215.05828938354233,857
0x50269a37afc11f25a72179f9d799091f2c880799,214.2967643051938,406
0x441a83eb87ea2e05c377234e9df9b05adc9c7ff5,15125.03532499728,3710
0x534f8b4fbebd08a8f3844e2dc64acc732d58f378,14912.518004791184,240
0x4717667dd42951e5f5e38e32eac8dfcb42ef3bf6,14871.611867476955,10017
0x1aaa4da9d82d263c12b19c7b858d032515876492,14725.869479809235,2396
0x68a04f2f06980890626496eb770c24d3932f0be3,14662.468510890456,4250
0xf75729dca43e96dc38f519d1dbefb950ae95a507,14625.084989668634,852
0xfe7cf46cd9c4100f690c0811b7c6a5333de32cac,14517.701309403858,1398
0x0a9c860bff5c71f0ecb59d1df0ac8553c4f8178b,14503.395466741722,3078
0x4a511876050a5e91faf8621b0167614f0fb39d7c,14455.08339682092,916
0xe725f07ba64e5110c34ba9f8a58196986a698bc2,14344.049057909975,2741
0xc54b97800454ca7fc81a3716a7db6962a40f4aea,14312.982069564852,2063
0x9bc54b27d43c0de1683ce9f9266d6bc22f687c3b,14311.301801004844,3737
0xa547f747639e32e9742adca278dca8579d812654,14309.165626459635,811
0x6aa390a841bbdcc8da4b06d726ec3a0e42a0951a,14176.907018937145,2761
0xfd47587c6bd9fc5805053baa296846ec1845958a,14352.331445447984,3396
0xd64e5de2d257f9a093cc108f9420f449657b07f1,13979.637429373659,3923
0xbadf9239aa521c19b633d0ca27ea3ed6728452b8,13881.710999956631,1812
0x9ec652154528cb076da2842b463b3263f3f1a003,13768.2131592308,7940
0x0e367b5db0ca2e68faad3b9e850155956b0f9e6b,13695.148811425506,8033
0x26f3fd2a9942cefc2d4f846739eee33a562e38c9,13513.759948460076,19637
0x23e18f42c95a6fb23b2d2014f394d86fe5d2c12f,13408.555455147867,4580
0x1fcf027ada66a3a3285f82c57c385779e6b02293,13354.87118448457,133
0xc85f9b0b26f156a367755bcb0e292b7718659849,13237.58482678471,438
0x0a24b03fa2cb9b51af900c68600b3f70211b3540,13212.722862755127,1119
0x2d4b8529c1bdf9948537e00fd0a63307c9de3cb1,12975.262981396017,492
0x530aef31073a40eff1251f8d5154f2444a29fe3e,12926.788225010194,370
0x2951e0578b242152aed339c22a61ef2c516b3bda,12828.309330265774,521
0xe9298abb48e12a4baca6d1a9aa053bca73f6946e,12811.38047905696,1507
0xd515cbd2249bc4861769940e3f31f12611392280,12791.679327391488,3312
0x3065c42adb689a651ae406834982ea3c44adde80,12621.159457698068,2728
0xabf5416caaa4734697986e0440bd37c3f68d72a3,12506.335684813701,4107
0x9f4e7b4b1f0ff1563ace2dd56f73065a594cbf50,12364.687771024286,1055
0x8d34a38b6b737802570d14c2d3abacd3eabb0234,12252.500442526274,600
0xbcc7ace4e24aa05229c1e62799db1320cf07d429,12087.742390815176,1528
0xa4c539368a1a3cd94f9e834ededb8e1db841e67d,12054.00376664626,1485
0x5e83aa726c97f00b3fb4d333b6d348b0815fcd2a,11984.605043690155,4408
0xeb8c65ea49563ca175a48052ee2894b6c961c6c5,11891.799707382243,5479
0x644bf2c24623e5c14ec611183a8124e348667d8c,11890.092402784907,2548
0x8e202d4b77ac50343e753d898a2ef965f79abaa7,11861.733797276649,6682
0x0a6f2f5ad8954edbadfdb508e599cd26ab668b97,11844.614251557565,3414
0x3c0ed9ab1a12ba804900da2807c09b8afec10f67,11817.161010486467,9916
0x638c03201e2eb0d34e0f9ed14f4155192f786e9e,11797.23169197521,2948
0x80f4656c3c04f83131bd09cf59dfaf73606423a4,11773.11888083452,2987
0x1f35a608d178d9cd76d6fb44599408506e47286a,11655.275668776654,80
0x0eaea94b84ef62fa7e30624041051537561ea470,11579.857728544015,513
0x585a003aa0b446c0f9bad7b3b0bac5a809988588,11566.006953482954,948
0x38873c13509d36077a4638183f4a9a72f8a66b91,11539.240946982552,4653
0x118a130f8608208d6677a8fca3de3145aab234ee,11357.901172154567,3207
0xc5fd654ba7c9c9d6b5710fc347c1306e855ec582,11351.68973302217,4780
0x8c9afeb10170f2c8e9f3e89ec7451f965e23982d,11289.307710281591,63
0x166cfd722209f3865badd542f11f73a3af2f5ecd,11180.625578848474,724
0x7f23f1c4be15fa3adabc821de9ef70efa5503f24,11115.293206766799,2109
0x67f5e80150c05dd6c19ba2d05346f494f53e12d8,11073.177804614914,2666
0x97b97e9c002cfa3b5ce4d306218e76f062f2aca7,10929.655397044287,371
0xa6cde2c2521a33935b2adf881ecbbed39df3d809,10928.695901369545,1419
0x4720f4c8af4a8d95afca45f9f2377eff6ba875ca,10826.237950848546,2937
0x3778d62bf4309947f518c961377af6fef45ae48a,10677.294268761703,688
0xb9323ca451c82367fe796cec13f3683b3f6a5f59,10552.736100423877,336
0xd4ca3fe39cf1761dc8aad69659fb3619b9d729d1,10508.921657760477,142
0xc9f19bce748444ec3d9ebf764c4bbc4e799f2a28,10493.315965007421,385
0x98b1351f0eaeed57cb462f565044cd6b95a252aa,10387.26656595861,749
0xe8b6613d54e6fd793f7dcf0e599b39ddbea7001c,10349.721593323482,13562
0x896fcaca9c42f6eb09a395c35f6a934062064a23,10322.534575008105,660
0x1dc604e2ac23513b77dd6c59d78532c5f255be48,10300.77387846309,566
0xc62af32b04708176d62a631250df4d6fcae58bcf,10296.191636637852,1209
0xbaf88b32025aeaefee010013da46098382475ddc,10287.736092628242,15616
0x0ef5cbf621f37e75cfa17ecfb29dc836aa95eba0,10273.886024984771,468
0x0ddb6cde2d835526318541336c9d60b89d6069c6,10268.855624160602,1117
0xdae8776a87860eefaf9afd6957aef17fa55654c2,10252.495415904763,690
0x9de2ff856d00941f328edbc58f0ba3fff10f6116,10248.121329138858,1
0xd692e8e0dbd3b4b9dfefe0500f097c17abea4583,10229.29249135991,14002
0x9c92f6c44254b2d41a3910fe6d958f953e095b07,10210.45116923939,1104
0x90f75f27b3844b882017998aeb1894af46a4fdbb,10198.387566482203,53
0x4770f67db9d09ca7347c1fccbf3795a464065ecb,10193.351581025892,1522
0xeb8f2365dedb057255ecdb57ca772708ef071f0b,10162.589604334915,3526
0x0d18c04af200adef1c75d03836b3c789a43abf3a,10137.672741672257,257
0x7beb2f2ba09a2faedaa22851c6e139bc0f063522,10098.146552884116,590
0x14c97d009cbc9bcf97a9d6888ab96b2502cbe106,10074.65290147025,1455
0x16a92fa38ed68dc9c79e12a5eeb43879efa87b78,10000.837687012172,2026
0x5c051c0ff69b6f5fdd47e847eb370dd48726ec4d,9968.912034640676,12872
0x3d335600833f6d4075184ea5350a3f37f3b82ce1,9954.010220654018,5329
0x2810b9bc26af8d0a97749a107246228ef84a1fa4,10172.336009891544,1105
0xf82b3a0cd76ef3dcfaf772c27b2a39f1e1915494,9856.169253961354,1254
0x1a12586db403133cead34d073ba33ea95b339eae,9832.830521256692,3269
0x3f08fcb415b6bce7f0a94131dd41099fdabda0e8,9684.525414010162,4955
0xc81a77d1f0785ea0788dd4f6266c8c3ae886dee3,9579.669704429889,2606
0x651e71cdca9cf76b685cff717e1e68544f93b2da,9541.665316271576,6378
0xe84b8fc6a88cdef4000f62ae38687b9c53b18c01,9500.004914476367,552
0x23d8a05de45caee8c926595a784ee7162956ef38,9492.868506506231,229
0xaf0037061984473a6cf2989e9d19d9453381fe5b,9483.167228933406,846
0x4f1dbaf4be87778dfd0424c789ccba7d644b0552,9478.28699662127,1598
0xdc1aa050d49671675736fa27238d0ad7dff3d830,9465.107892762593,645
0x5605acf8398d1dadcda8bec8aecabd08729bcd95,9423.876315858317,1126
0xd638a542ecae005da1dea14343e6bbce5faebbe2,9340.551656093972,1171
0x09b17dbcd8ac17ed5d2d6bd22ecb8eb68759cb4b,9337.951017329684,1650
0x5c40aaf44901b2f03a9c70de1991adf60126f0c3,9323.963371892669,1518
0xff5e3252d28a08f56c1785b65e0dc15b977038ae,9188.814287058474,2936
0xb817c854793d34d5ad60b81c12de773b32d91aa4,9109.134553684304,5184
0xb461ce0a86bcb5293dd4a21c5f046bb6eb0f03ed,9105.342751744209,1980
0x07d2b483a942341682633e1448d6630757fe2fd3,9071.433619318716,1439
0x922c687c1bbf17eee015a1d59a34774c48514def,75.92444277749168,306
0xe1bbeb4880a83ae3fd085f8559a5aa8dee47a28d,78.99806649507781,242
0x18959b11e56c3cd15f194e02e6b6b0e41e83e7b1,78.81207345691277,177
0x65feab651de03962fd31b12c039ca7570409f777,77.82707919639918,146
0x6907563da27dbafab4d5df8502b5a4b39acff945,77.42492076488537,3162
0x47edcfefcc407aa3f17bfea90da07a00c60c3191,76.64819683035167,38
0x1cd6c8a8c36b7ebd9efdb17cfbfd2fbb6f79aad4,76.61128928036268,1621
0x01a8218f5737a36e05c086ea1b17dafd6bce61e0,75.78067613962904,24
0x2214441fd45c30a475667c42294b4335024fb7da,76.27180845662834,341
0x7dd51fb69a8183cd8722bf8d164e374b37017957,75.04706059541375,172
0xae4dbf2f6f1f860dceb784b9e9b5bc97c6224433,74.6396534964497,28
0x112fee7b5c740d1717b205e44397919de38b3081,74.84929374379166,382
0xcbbe7e4e124c780ae7a87da33aaffa74f6e53e74,74.53107926298065,70
0x0438572bd184f300dc2f2fc7ef313df04c8662c1,74.2271940312528,119
0xe6800ae8f05a73ada50be787f661aff12595a7c8,75.79206862931622,26
0x681fdedf3d9e354c9679c6022ba3c1e61382abf5,73.44566270153773,1236
0xd0ab95c0b5da51ee503ab429cf74ab71ef4793f0,73.28394116761993,302
0x58b01f807952cdb4f258dd22f8edfac90ce3b90b,72.15078302331027,95
0x5fb7778b16e23930c3ede1c0a3d69652b350fb03,72.16571886687177,8734
0xa5ab8e65eaafa6b0bb4b7051468529956353e500,72.04664525718033,602
0x0c65b0106f9cf49e5af5b6d2d68e9359335f4bda,71.8621849944158,238
0x3ff482154dd78975a667534206f0a9335696ea64,71.14430095819367,228
0x06eede8fda6a83f2103dd71bff9fc60c2ad6b9ce,72.95866173170934,151
0xfa603eb6d968631ef5535164074f0373c4e2f452,70.19472767816293,523
0x7c08b42d2f49c5d66939c801b7614ad4af072fe0,68.12032120653315,162
0x0225f531613cb3a7b24307df90d07c953e23c9ab,70.13190677264289,28
0xb9e4aba2c792afcf91637597ddab97a4bc420102,68.95203519832012,9852
0xb0b073cb789e3c1bd1071ceac079f07884db81d4,67.4211216376955,54
0xdd3ccb83b09bf87607d0ccdd7907fd3b23dbba4c,68.64861927882185,654
0x78500a1d24d1b6af7c0fa68a3f99a6dac8444ff5,68.62970635727383,10754
0xe88769e68fbff515480f5f3a6d7befe762e814b0,68.09308561093006,44
0xf179ecd9d1174206c21658bad6ebbfb8c9ae3953,68.08504945723482,31
0xc45c31d1278daf10e7aa2fc584eadbdde7281e81,64.30913556255439,119
0x65aa70fc515578410598f3812a18e02c88ba6aa7,66.39502101878543,2
0x45097d6e24060494ac9f958cb7c02510751b8559,65.33290789874573,5
0xc796a7ff2f3ced6d81400a60194de847eb7d24c5,65.41368200093572,1972
0x7b8b90f01fda91e893179b796e1df48d66d8f3fe,65.38774206863826,181
0xe635cd5b39774dbe60e1f1519fc54244971c00e4,64.98818491593178,6
0xa2b48f71644d3d235676a0a9e4e5e3809c8b5cd0,65.157317312976,1635
0x8226e808d5ef21b949f73f7a68f1ec5d4860a7fd,65.070678083239,219
0xb7f6584d898efa6487df14be91abe871f9bf3038,64.11805709683834,846
0xe5bea1423efa0d671c58ef6160e37926afeec1b8,64.02713653730711,529
0x683c3a668cedeffdf207718080a84345b4739fd8,63.0799132755348,48
0xbd9b0b717139542632b5c45df7096db2484976d5,63.18077308269093,866
0xe9c5cc4d7b10ae111eb32b9d7ef4837f60be33c1,63.461291182053905,6
0x3df364ed7e8a887f7f9c240f7e281a4ea05ce03f,63.075580845667076,136
0xd2a684b73da043873edd36ccaa23acc0df1a6630,64.57762775964446,39
0xefd8238b79aed83b5c1b1e6b8c2a6e7ee746a6d0,62.223149523186194,1615
0x3ffc1fb42ec6f4a1dd835c2766ab16e828501450,61.78608230892367,64
0x63b750ff2ef9e1085b25110fea0d1fade1873ea9,61.78341764325242,431
0x04baab85c67c9a36d80e145a391c6063a4d415d3,60.763720953264325,59
0x2ac2c60e929df60cbe92b0059fad1fc9a4a88fd5,61.26875350883623,90
0xcb901f4f2d36b212e985f1e3683fa5c7cbcb1d83,60.16282725665005,29
0xa8edafcfc815888fde79f0448f203180c9215549,60.84626597506873,1550
0x8b7a6f892e6884fe9c601af373fa61303d9649c9,60.36463231321147,987
0x76aa6466bff045a813379aae69be758bcbeeeec4,58.32883254661087,146
0x8b161e58c6486a31f95d508b0dbdadb856b6594b,60.194077062178366,1934
0x06aef1a2c13729bfc302abb02bf6f92fec42f87c,59.81844680695628,7
0xf4accdfa928bf863d097ecf4c4bb57ad77aa0cb2,56.070757781147805,96
0xbda676dd1d33f63059e047640e3fd1653e75f1d0,56.28518044092206,168
0x80e9af4ad554309f531fbbf2c174436b4dd273b9,59.32491291897301,238
0x458198321c0269b02f912fe5400d82a4e4da2c2f,57.24074281651903,141
0x8b95b26c3cf153bd0e68b2b35cd8f0d212ec5545,57.988328282184085,945
0x04d7e0f47d94f32416250e94fd6b8d4074ce97cf,59.170605118037855,135
0x6b708c6cb01352fa7c3b2e3c39f883b5ad913020,57.60054310104971,155
0x4a91c0eca1071c09b50e64374bc9c4b16b308fea,58.646179211267906,260
0x8c533e04b01b75a82934802343d0c2a598dd4899,56.45758303907016,53
0xebb1e1bc0af3bc154d040baec9df9362e0020bad,57.228580152474265,432
0x77ceacafdaecc44331f601bd4ce50552b598a8fb,56.91602997329334,196
0xe1afc204385a23af39275d8096b75718bc34e980,56.227754147197984,1076
0x83534ed817c036f95d68430ec37c292d463a2850,58.83616210192421,340
0x905ef037ace2e05eb02febeb99eaa5d9b6111bbd,53.99545767237065,406
0xc998e2f050e7a6ba1188d784173ff4cec245b6ba,52.03263751965228,35
0xdedeb0cd6981cea00f1d36430ad5caa0fbeadf34,52.99756659696392,211
0xcc946814513572f4a9f9ff4d9690e488c677a8af,51.8791187514056,394
0x1a662e6b694dc406e550e5fa3e10461d23ae797f,51.648596483643765,2003
0x6b013273f122ca5a8787c5c4892e449b6b4bc728,51.29711509055876,1900
0x1116b5098a598d47b2ca8611169db6b6093d41cc,51.286577225922024,181
0xd5d0d259fcaca976f4b9ac79216bb1c8ff6c4212,51.15272867318993,2
0xbeeae82d9f84d841e5fe88298dee7055af64be10,52.977883474883505,12
0x740a207f792e0b613dfea32dcfc63a87bb06285d,50.39279897042203,407
0xaf7d6dea6b96caff835d75000566cf005d75f781,50.058022357784296,152
0x38157b8528efbd6aff74517e4031970630fe72f3,49.10618898401318,121
0xa7b7426c9a458662687b971fca641c0c2c622f5e,50.25799389248518,962
0xb8cd4a85af03e1d87c3a1259a3fa442a020e1e4f,49.80640301184169,1406
0x2692da002b6b5cb0fb26d17c49972670b572742b,49.6707239389223,20
0x5ec9c28d78dc2e9efc25a10da3b3e0ff972830f2,51.53727545926289,72
0x96c55bc2ad5ab6b55b208f10f9591e09d27f5019,47.79057908212395,87
0x80f7664b45a617e0f8ed895250d51682913c445b,53.28836560185718,137
0x9018541f610f746515f077c03bd3219378ca10c5,49.07623861585509,203
0xa5a7d2d7dad00165bcd98398fe825145c2c53987,48.63235126504081,113
0xc126765c378b5176cc365d624674b28205f36d84,48.52852867163227,499
0x033b9b3ddecbab75ea00a1bdb210a5c7f6e6b4e2,47.909596500398074,73
0x02478fd288e50d512c55c219ce3e7067232fafb9,48.434441841680794,160
0x73e4e6d777032e60ba7dd6bce05fac2c7faa4af7,48.17681520225102,1351
0xe16297730dd495ab4e1fd2f21735ce0eb8599e9f,49.25705766842,475
0x371afc587b63aa29766a291abfe71c7b53bc08e9,47.51733706709365,117
0x4c5166d8bdecd6de9f767c5911cce3a2ab038a63,46.649629237490934,256
0xe4809339927c92ac738d4dfbb027aadd3a2cebad,46.464005563548746,112
0x76c2213bf2ca1914eae05efb9b80aac6e630d365,46.43591251481816,1940
0x9aceed10a62333b671108d11c9c199238d3e3760,22.843194154262523,686
0x52042e4dc70539689ebda94e211c33ad1507d378,24.36037474084192,42
0xb464720099409c24630945776409e44cbb30e2c7,22.170380676267254,208
0x62c837c815f4ca5914c19a2011308cf03e0140b6,22.40349302437459,173
0xfd56f704f3112754d03c4bb86bbc32ffe0968986,22.273136162561702,382
0x31d880b2d691f794151222238316ddb90fc382ca,23.652152812214407,351
0xae3e006452f481f3dec04001526e127527d348b8,22.087587024813715,281
0x882eddd83eb2b94adad35d4623574d5f343e8042,21.701773243564805,148
0x031b45e80014f8bc94e8cd2b1b627c657854299e,21.6555806178782,90
0x2f1f0cd0022525ce82c7fef8f896d0fbae8f3d99,21.357999092957762,20
0x68260cf74428bed068010261528355d9f1667236,21.93494348216882,101
0x588803e5c822cd5c6c732d7e58c9403bf56ae694,21.489702530287392,321
0xec5b3ca1043e6f2e2baf7eaab8e8427aeb8b2857,17.99520374843887,77
0x3f95c5cd52a7ee59e15cb8e5b684a81337c98816,24.075791735182,139
0xac62b186e25198d9e878eb773d8e4e6ac1f47045,20.772444222605987,38
0x54d088ea8e1a2541c44428db38b2044edd4b27ba,20.533472087302396,2148
0x3864e12ab2246ccce3d1520082cfd0d2c375806a,20.416170880079044,192
0x11b6b1f6de67d104db7306e6f4ac6ff187bb308e,20.330644113009644,153
0xb0e6a5aa1e4401736fe8207a3270bf92d6658f07,20.30632359661507,293
0xae18564184c3df69831747d9b5d297f23f105170,20.126050828349065,12
0x89c6b6b1d9e602742d618b97be93ff2cefeffbd6,20.119690769260387,942
0x2f51d3eefee39aa80667d56ec6dcb9730127a64b,19.592498300687918,105
0x12d6d6cdfcb85411a7a0e2276c436d239cc6dc41,19.54964795291171,3135
0x5ead34a9434268c44b91643cf984358eda12f6b3,19.278774483137724,372
0x6f27916b2d27f538413fba9113594899ddf44db4,19.67201146884941,12
0xbbf797214ada0a471c306ede81df8b0e3204a495,18.835285066498546,151
0x0ccf81e1062967f200140a962a2e805f75791353,18.56370642571792,59
0xd5844c4157a8c4f3c113328c5e24d510b4b31be6,18.353975092829238,395
0xd746bcbe9298ad1ff6dcc55189260d6a028e92be,18.21819624409407,154
0xe5effd4fde4ce00dd1b11c35ac4bf4e33b83fcd5,18.15400294455143,630
0xde156152bae492e696e56ec32f3ec793382ab5ea,18.10714499977261,930
0x66c0d5dfe4c07aa131123c41c5a8736bf7633a72,17.106225108196934,79
0xafd3e26f92f1caf80738b4ee59dae15ece622b45,17.851680868687026,108
0xcbd3c3793298d46a892d4298e1d75c0329bdb30a,17.310901808188024,19
0x964c238e1331d065a9d41018b976ac7ab3e3a884,19.57667571610602,40
0x544a1b3064c5056af94899e9bf934ece28dc2d9a,17.72330480479811,7
0x27346ee51d26d5bdac6638692dbba6f9fb0bff72,19.63117650748547,27
0x2301e47382c2092e822266294a8750857420b8e2,17.23334515897286,303
0xc4c83715a39d472bf9911dcf75bb202efa6d12d7,16.97268865442059,283
0xa20f0d71fac41e919ffd38bef877d120920760a5,16.96018049293307,69
0xa8b1d08a15d2de86b1169b29b1e320315136ed33,16.91139147787797,57
0xde1b9009a1e57afb301f7a4e8d13f4fefe1797ed,16.29237559051514,50
0x411d33d48305694ff321c414b2cf864b18700264,16.23174955982733,142
0xb098218d3768a249014835806b06e0eb26eccc77,16.12484778622988,428
0xa984e4b9ab4b6c1ce226b180e400393cac09e9f6,19.05056309356784,74
0x00e8e44f0d2041607e13c66d8c28ada48211d37f,15.897755240893183,1211
0xbe280ef6693f272b726e065f2bc1b66dee781d4c,15.676372063682402,526
0x8b93cbc141490a9f7080c4c766793bb7db437eb6,15.41048658711783,157
0x89fa7621feb64448c72f87bcdb148160d3fcf40c,15.407273680194741,243
0xe220dd0647a04c264c450b50dab0fc86ff9bd685,15.338469075069577,2704
0x340bd06b7af902fe952676e1991b8361b0fcf68d,15.325134229859408,229
0x995e5ef17b71f3122f20f6e984fc8d2fb395cda2,15.20604538186239,1411
0xb93c084c1cb10a24f3e363fc8adf83067caa77b6,17.531131796574908,15
0xd128996a1ca38be79c9bacf9f3ccd007c64b2e66,15.112209673930646,1283
0x7e913b6841a12c75d34dad25d8f810ad8af50624,15.279769296997529,1748
0x24f90481ead881a34f9829dcc28f9014f42f554b,14.989023045785693,1368
0x0fcb423bd191af1b47f529ba97fe2981f54de034,14.490647837185596,21
0x9535d90580f7969e7428c22f0b676628e9c02ae1,14.83521854029388,230
0x38e6d696b380df6a669f88de9965f5f9f13abcda,15.622827225065578,7
0x3733fd3414a65be1ab2316837cfe8540036067c6,14.289124542618673,40
0x0a8622a9a3c9b6e7f4dd7b0a2baa7900bec3ca43,14.155336445557811,203
0x7acd7f3ea65fbce65f941255b1eaec3df2a15f6d,14.064582931907259,404
0xddfa0ea6c23c7923bc7474795602e52748dbcdee,14.06545041015608,165
0xed511afffc0599eb6caa97b22b515e1c8c1bcf4f,13.865826726745883,1331
0x701542ba6221f92eb3860c2fb81740e7bf454d68,13.734844525213436,56
0xbd8cf635fc77b06a209e0f1037e8bfdafdde7910,13.707843065468598,64
0x7b87fedb1b83a11fd8e28f6db455780fd0e8dead,14.272834234110396,178
0x52d1e4f5b349ef73a3b7ca759a3f814e419d011f,13.56460718517323,73
0x3c34c253a4d76110b1ca341c725574e87b13e05c,13.400819145139401,224
0x4de73a10eab4360be68ac07501a2aff96c542efe,13.083275903543516,184
0xa6a81003e0f61981e7a5bd414ba4b82face9ce85,13.053472385735716,4011
0xa678921500740833479cb2b79f80f3875b3b337a,12.947306649396918,1373
0x7d64e59464430bff5ca2d2d4a9643ca59e66bda9,15.201089273645154,340
0x132c03b5e084b0f3ca737bb83e2023fc54aa58dc,12.665644538880542,7
0x1c81eb10b0ac66e7d67b0be81a8a7cfb7e1f5e69,13.676935147025656,10
0xaa83e712303ef22c5184f1d6842618655ab80bce,9.09167992157149,67
0xf90e29b6cdb57d1a77baa2b08562e962f88040fa,12.536430948782993,188
0x52ac673119e9c4ba9f647100e6ccb7739f55f6d4,13.997031116756363,338
0xc343306231410810248377f59d8fb69d024ce6e4,12.032198901692391,3
0x3c2214e2489d659056b15bf2f6ff71616e1d7392,14.791237422565583,155
0x7bc8aa73952c228c19148dfd6ee378da6c5e77a8,12.204229816123426,1283
0x5cbfdd1ebacc31d3e0f120cc57aa804d50f544dd,12.193383377983299,57
0xe74de639b5fc06a819df79cdf4e3bf53bff15cf0,14.8668902623,2834
0x4889a6810ba85dfd7bd49a663b223e330ce978a9,12.030355980261833,24
0x532273d01e49925c49f3e2de36f3da26553d8380,12.490471375323255,353
0x13a35c67b52c73c32901240e3473cbadea5dc921,11.680662266098512,173
0xbacdef7c9361532ca27623bbf7d758cdea9baacf,11.620653725200727,309
0x1075380f64daddf795e4d171dc405b2e706f0981,14.214137575532373,52
0x0d071e1c03a883d12e0092c1d21d352b48b4de34,12.424695318441776,179
0x31d0d09ec244c3df68ceddae6915536ab1d1a5d6,14.08802275498481,54
0x3f2bf39c9d63b29912c44efc5cfff85cf4699665,11.808445938857208,222
0x55eb8cca536218220be5daca73eccc993493870b,11.10838633678447,144
0xb15267532deb8713ec92d1bdd54536b276404903,11.119114492014408,148
0x5126ee25ef9d3842ad5914715cfd4c30fdaa0b13,13.515538283411544,55
0x7b3347c4609a13b01b108fd309e669e0d2671786,10.65524599595388,173
0x48d8c1e35fbd2d313b9224e361f7f453a2289281,10.53434676217644,274
0xcaf05a257cad2afa9fab27b6c99470eadd3bfac7,10.085299628723467,2633
0xe247b72d2ce5e354b1f4a109a008237bb0b06d18,10.059182797707109,69
0x75aae353899a0c863e971a148e5059ade047dcb0,11.700061440186012,71
0x30601d3a83c8c55be433e1f9ddbb7ca4863c7dab,11.693720746028834,70
0x599c98a5c3f11fd5dbc89bd54a6a5c58ee5045fa,46.37193039882146,906
0xe1dffd2c139874d838715ea7a9a43aabc2fc9d12,46.054755993666475,143
0xe831b2792107ad09f513e5646ec59801807dbe4d,48.54079613751332,7
0xde5d89021d60fb086a5068c34d28065fce852403,48.41722819954357,141
0x5687a4a4d88e20b5cddddd584f4cc791c43e9dce,45.6859059968044,80
0x24a164c550a170d15d725429ad34d18bb54174e3,44.86135337509404,1489
0x80fcaa47ee2070d1a26318e8a8db1b366d016074,44.465053855312874,71
0x8ef2492ad005539348347db98c0abbb84729078d,44.31869036931271,14
0x3cc60d7660ca57713a398bbebe4af8aa40e7ade1,44.36782482958802,168
0xeeb12d50ff37bd506edf202cc9410dc0b7e4e489,46.4079513882874,81
0x70778974155eaac1edbddf7ec9818fc4ffdd2f31,44.10770387717678,156
